#{"t_start": 1762631490.50464, "env_id": "LunarLander-v3"}
r,l,t
255.53312,264,838.441991
263.328603,246,839.440642
278.970824,250,839.588823
282.78716,225,839.752782
267.197656,249,839.911113
246.229343,240,840.058275
302.959473,259,841.039968
254.777764,264,841.200888
256.167357,240,841.350318
196.058098,626,842.62744
274.733675,277,842.798446
263.833335,247,842.942649
259.783767,264,843.852981
266.823164,254,844.004167
230.746246,247,844.152014
34.612433,203,844.268983
267.680994,299,845.211081
252.084096,255,845.368955
265.589266,224,845.502607
274.018969,282,845.676949
274.409702,214,846.591218
260.44254,220,846.730043
259.030855,245,846.8762
240.269122,245,847.021661
291.854331,213,847.146053
243.563103,230,848.044601
224.564004,268,848.20449
285.46104,272,848.37328
263.75263,228,848.503861
245.898098,245,849.423525
247.499024,228,849.566431
239.874362,269,849.738052
238.814282,252,849.890726
234.342678,229,850.818437
286.284735,256,850.972863
273.381928,335,851.174581
238.978479,241,851.319092
234.167109,220,852.289243
273.560189,278,852.458834
268.162177,224,852.604463
281.201141,248,852.757451
278.647666,292,853.74865
246.92245,253,853.909744
227.001247,241,854.071619
251.078597,242,854.232598
244.789676,230,855.173222
260.467584,371,855.41902
285.894545,517,855.758538
258.467204,264,856.769082
40.321772,189,856.898604
221.849166,229,857.046716
276.248404,350,857.334745
142.681701,1000,858.814801
270.347719,304,859.798775
235.437958,237,859.95139
272.563979,208,860.095565
263.645967,242,860.250321
252.11136,262,861.217162
248.543953,231,861.375976
259.806128,244,861.535353
244.709082,248,861.702337
259.648554,245,862.658176
269.796353,241,862.822968
255.659609,219,862.972613
257.540687,236,863.124802
249.511879,254,864.156404
272.955475,217,864.299306
253.414395,243,864.464344
266.915513,259,864.633612
272.509053,259,864.801633
255.224762,275,865.816447
-12.256655,142,865.9093
248.58141,242,866.075408
271.550921,290,866.261047
256.534244,251,867.27192
238.256464,242,867.442332
239.956361,231,867.610305
263.298115,208,867.758614
235.173432,212,868.73084
230.594855,246,868.888923
249.833052,233,869.044745
269.127431,227,869.210635
237.424805,336,870.4111
263.973981,228,870.572689
250.233019,231,870.728278
237.991928,219,870.883499
269.304978,234,871.04387
238.007315,237,872.111686
-5.24457,179,872.247329
256.266207,202,872.386475
-34.241013,1000,873.81246
249.398488,228,873.960362
-30.468237,1000,875.440017
222.11318,261,875.618897
48.144999,212,876.491637
237.337374,269,876.658976
263.645428,255,876.809705
54.17718,167,876.907202
244.12781,294,877.872228
-32.719317,1000,879.311069
266.078305,224,879.461328
253.660272,261,879.618339
248.059995,229,879.761109
242.79305,276,880.702145
274.388925,213,880.838536
245.348124,258,880.996966
229.630528,222,881.129265
264.887364,264,882.054381
3.560965,1000,883.48738
258.359618,269,883.66231
240.952643,235,883.810603
271.242842,291,883.987915
277.026105,258,884.955075
240.299153,209,885.079261
260.962677,207,885.212141
136.022599,1000,886.645639
262.930633,316,886.851585
263.726708,247,886.996871
253.572293,241,887.967166
240.050445,211,888.094717
271.092407,275,888.256176
235.745142,220,888.395399
259.159864,235,889.283567
277.219694,279,889.458797
254.09789,224,889.599046
236.600078,208,889.722933
259.664987,264,890.640731
112.027713,1000,892.06208
257.761059,210,892.190428
248.944102,216,892.323471
262.322813,273,892.486909
267.979016,224,892.630112
287.40266,204,893.566442
271.955717,263,893.745493
259.956198,237,893.907395
23.675604,161,894.008131
226.350614,228,895.106088
153.243721,478,895.421503
264.559589,227,895.559395
234.688878,235,895.709029
257.990264,217,896.792843
273.11265,235,896.957755
238.254302,224,897.120091
-17.924722,1000,898.880374
263.125119,246,899.064492
266.133901,227,900.05869
225.349299,218,900.214729
258.046879,240,900.377376
56.252148,864,902.012004
271.938328,283,902.221754
226.057697,215,902.357861
257.238627,258,903.354627
261.280235,248,903.510553
253.726874,277,903.694905
262.885341,234,903.843685
253.064656,210,904.761708
260.021673,239,904.909637
39.123728,218,905.050854
267.869512,252,905.20481
255.264356,300,905.404149
280.010465,237,906.361551
250.782312,263,906.54099
240.61052,230,906.686304
260.37853,221,906.830661
271.064426,219,907.769708
246.696483,219,907.90355
271.264066,251,908.0593
98.445575,1000,909.471493
231.829601,226,909.612329
257.032361,262,910.594694
286.849149,229,910.734328
251.925322,249,910.888675
262.851855,234,911.030552
262.829305,218,911.159628
218.541633,210,912.077455
287.25798,277,912.255539
272.14917,235,912.401169
246.827903,256,912.551997
266.606639,240,913.528498
250.109064,250,913.681922
241.579987,248,913.831329
287.545878,301,914.012549
249.226782,203,914.907723
250.8401,221,915.048034
40.058669,149,915.134375
251.854077,225,915.265617
253.328537,267,915.429002
255.690927,236,916.384644
264.816139,264,916.548417
304.01419,276,916.717973
265.082673,206,916.842207
262.189381,213,917.840695
220.524812,234,917.979144
233.997778,239,918.120929
253.143659,236,918.265048
236.911648,226,919.516269
281.010115,276,919.689049
252.586689,263,919.864229
279.087468,263,920.037359
253.88234,202,921.373969
273.431325,283,921.539493
266.065664,208,921.663052
251.129555,234,921.805587
250.895464,233,921.949049
257.768149,208,922.830986
276.375899,217,922.966213
288.940772,227,923.102107
271.025248,256,923.262004
39.147715,212,924.151442
231.369884,235,924.290959
262.201631,222,924.430688
272.741573,277,924.59919
284.629524,276,925.543264
287.318514,257,925.709794
250.360011,230,925.847909
256.830947,252,925.997597
275.068403,216,926.134321
255.944216,245,927.085345
265.673194,210,927.229509
269.795525,215,927.385911
269.350253,225,927.616261
274.025824,217,928.913815
265.767419,224,929.061063
272.300593,265,929.238962
251.966449,259,929.439199
245.720566,755,930.792132
273.935538,240,930.967096
251.43601,213,931.10629
280.266631,303,932.159567
262.922566,202,932.308805
241.514651,225,932.454362
253.303801,232,932.610778
265.49679,278,933.552573
262.792473,247,933.715608
37.377672,175,933.820437
267.67494,267,933.986546
264.907079,205,934.901443
241.913695,220,935.049626
245.469391,242,935.217722
271.468496,245,935.392194
220.067714,219,935.531169
264.831285,238,936.508306
244.286818,238,936.662278
278.622958,270,936.839745
40.410034,204,936.966972
267.914886,225,937.956448
13.193913,146,938.047748
6.035833,157,938.153865
287.054245,278,938.334956
262.740528,261,938.504859
37.611857,202,939.416982
4.281174,128,939.50264
274.570606,200,939.636139
245.209028,272,939.827819
240.225297,216,939.980392
272.725474,261,941.002948
258.095432,263,941.183044
257.721915,243,941.344354
267.000685,213,941.493232
10.499902,156,942.413732
256.430316,283,942.593832
243.625698,237,942.754692
258.297275,216,942.898884
273.247084,257,943.934163
258.942185,226,944.084801
293.039433,271,944.274279
254.350218,313,944.481884
251.477336,229,945.59407
263.774491,248,945.771244
244.931818,257,945.948769
248.736486,211,946.090836
225.037371,247,946.266413
264.489462,262,947.372676
260.930672,269,947.576372
239.836629,216,947.768455
267.77997,216,947.918732
225.289093,235,949.0691
30.783193,147,949.176091
252.230927,244,949.333469
261.295603,217,949.48414
243.340628,239,949.650586
251.872062,214,950.777845
11.08086,153,950.884433
49.363512,211,951.030459
245.687177,261,951.214895
277.280409,268,952.427935
276.023433,254,952.610243
259.373705,294,952.813301
227.514682,227,952.973922
239.987192,237,954.1834
258.581063,229,954.322246
276.717735,219,954.462446
252.442011,700,955.748744
259.60702,228,955.890732
267.305528,242,956.046556
260.40789,253,956.200175
242.849812,212,957.111761
284.886522,251,957.280586
253.321649,211,957.420287
290.653098,295,957.616219
287.692582,255,958.538798
267.17622,282,958.703923
245.403797,236,958.852738
266.751841,216,958.976106
260.036484,286,959.974173
270.60632,244,960.134277
239.14216,243,960.281526
230.991436,245,960.443814
222.616438,221,960.573842
256.360319,225,961.49372
266.7494,218,961.641084
259.139422,235,961.792739
231.849676,222,961.958456
281.655949,218,962.865125
36.584127,181,962.97594
262.22183,280,963.137079
270.037724,241,963.288041
263.627333,244,963.427237
263.535019,216,964.33485
-6.05969,169,964.431884
253.941855,207,964.556857
269.140713,209,964.687279
269.179285,255,965.614262
257.878905,223,965.751105
37.493318,154,965.852004
273.1535,262,966.007063
8.367119,166,966.10912
246.225804,232,967.002678
281.266633,248,967.158487
241.348335,223,967.303263
251.966296,223,967.43926
227.501139,211,967.567225
270.651944,253,968.597125
271.358254,228,968.749233
247.213294,228,968.910566
244.636328,250,969.07189
271.361042,256,970.209107
271.906669,221,970.357631
276.200143,281,970.581515
265.464133,259,970.759413
242.258929,218,971.919675
242.434578,227,972.060784
269.809482,241,972.220832
281.822448,229,972.372472
257.384832,195,972.493489
270.694784,227,973.562606
274.134832,227,973.725523
252.282524,229,973.878129
235.748495,224,974.034362
260.132326,241,975.00485
272.080808,284,975.19502
263.681724,235,975.345565
260.010416,237,975.501713
239.549691,240,976.453405
267.439649,260,976.621678
53.518761,235,976.780245
255.370372,238,976.934972
229.309302,226,977.081621
249.378036,282,978.110212
18.141642,166,978.21281
237.639332,226,978.362729
246.214404,209,978.50004
257.157722,256,979.456879
272.697658,275,979.63158
17.183259,153,979.730962
297.278742,264,979.905828
246.574418,262,980.88484
280.471603,216,981.033202
276.943276,239,981.191906
285.514892,208,981.325233
251.456948,219,981.46694
295.255007,281,982.44361
37.957643,149,982.540835
275.426323,269,982.71226
253.565907,230,982.864806
282.181464,273,983.864595
266.932076,210,984.006022
224.245451,248,984.16972
264.071972,226,984.315033
50.111446,150,984.413305
5.619026,151,985.275482
281.926622,207,985.406303
278.353517,246,985.564089
275.186807,255,985.734955
271.553426,287,985.910836
287.879352,254,986.924114
239.935309,234,987.072884
282.760459,252,987.250417
260.063455,233,987.412774
238.061148,207,988.359234
285.731761,265,988.524381
251.396022,245,988.673944
242.573429,209,988.799002
281.236134,283,989.818245
264.880596,234,989.970279
254.847186,271,990.143133
276.467221,216,990.288937
270.810377,263,991.308474
255.914891,282,991.484519
238.323604,225,991.625681
258.085641,225,991.770835
248.382364,224,991.935079
286.566453,256,992.927674
264.816563,204,993.065409
264.707895,226,993.212732
278.118801,235,993.359845
254.062752,228,994.417148
258.774355,248,994.563726
285.491597,211,994.693557
240.858527,250,994.846084
275.008593,249,995.804875
237.908277,221,995.939287
274.449495,266,996.100178
279.165444,252,996.258326
252.334532,275,997.209257
292.985152,289,997.383723
217.427128,223,997.519906
15.369858,176,997.624647
267.513694,209,997.759811
255.664724,216,998.704871
263.875899,252,998.868931
262.644643,212,999.002054
227.844908,233,999.144903
242.7792,225,1000.096292
256.822269,275,1000.277666
285.67613,238,1000.431826
256.417111,223,1000.573002
269.845445,207,1000.708916
230.430853,252,1001.681515
256.624224,238,1001.840988
258.431463,232,1002.004787
63.96075,1000,1003.604161
259.398126,261,1003.782836
255.734511,233,1005.173061
261.848875,199,1005.336983
230.88593,210,1005.481173
276.283216,229,1005.651822
228.789425,206,1005.789462
264.674604,262,1006.868205
224.217947,226,1007.02463
31.213272,211,1007.185547
273.791273,286,1007.42107
249.504843,251,1008.705583
230.280882,241,1008.882658
292.023473,247,1009.060426
225.104799,226,1009.224913
183.537752,832,1010.913698
10.317118,160,1011.022104
264.724594,271,1012.049224
264.452334,246,1012.219551
267.946248,241,1012.378657
285.187504,230,1012.535241
298.339456,221,1012.685081
270.106081,209,1013.622896
276.698386,229,1013.774525
276.346911,229,1013.922906
290.57149,237,1014.072956
250.132037,254,1015.066499
255.571124,263,1015.231094
258.236918,228,1015.377312
264.137393,254,1015.5321
282.648187,225,1016.49295
235.073106,221,1016.634616
249.838251,253,1016.795707
227.274105,215,1016.930968
249.918516,212,1017.056759
281.279386,291,1018.072792
255.272286,256,1018.235411
259.30278,203,1018.360092
233.090893,226,1018.496011
248.222415,269,1019.481088
235.797125,264,1019.663525
58.605466,208,1019.79151
261.431527,205,1019.928341
256.298603,253,1020.936441
231.482691,225,1021.073311
227.385313,216,1021.218638
258.602418,206,1021.344901
234.942111,204,1021.477492
239.575307,243,1022.483526
257.208805,232,1022.620409
228.06901,247,1022.7756
250.290455,245,1022.930643
252.691489,259,1023.819299
262.701216,254,1023.982134
268.728359,204,1024.098035
290.997479,268,1024.258927
222.664573,821,1025.587892
283.364146,203,1025.716406
233.899194,221,1026.614055
241.496116,231,1026.752193
239.514583,241,1026.897651
39.505318,1000,1028.253023
265.071037,202,1028.378983
262.929543,216,1028.513707
258.305116,198,1029.414192
255.87843,254,1029.576612
254.773506,259,1029.742514
232.968495,215,1029.873084
264.667402,205,1030.001491
276.816707,203,1030.955105
293.330403,228,1031.100612
263.154172,270,1031.272641
269.630639,228,1031.422008
245.287294,230,1032.428603
231.394145,797,1032.952952
259.367155,243,1033.933482
287.713663,272,1034.110169
262.350953,268,1034.276988
235.831667,227,1034.431205
261.827229,241,1035.356514
253.828914,223,1035.505451
241.546829,253,1035.672103
287.997376,206,1035.808285
261.190296,256,1036.783583
48.157981,192,1036.90291
279.698143,201,1037.039101
252.933945,261,1037.210834
243.880413,204,1037.340394
277.019196,240,1038.437428
228.61913,207,1038.575227
25.750716,165,1038.680748
245.536593,238,1038.941301
254.224573,220,1039.091673
68.455691,1000,1040.66238
263.803917,200,1041.80062
288.780366,255,1041.979158
-42.666213,154,1042.079926
226.6949,223,1042.231374
274.157233,271,1042.416255
278.07465,261,1043.376056
227.18042,218,1043.517094
253.598179,225,1043.675558
255.821791,257,1043.840079
248.876407,298,1044.86299
276.439474,230,1045.006424
292.828949,253,1045.172707
237.373541,207,1045.306889
262.296917,264,1046.31006
17.219816,159,1046.405873
112.830252,1000,1047.901972
49.092889,219,1048.032528
290.079495,297,1048.20912
255.590222,250,1049.115212
257.604058,245,1049.274985
229.174972,206,1049.407696
246.436482,218,1049.557776
245.240795,210,1049.687748
258.318472,228,1050.65276
264.178641,250,1050.806028
230.026574,216,1050.953252
279.326678,281,1051.12471
271.73261,240,1052.130081
262.955936,226,1052.264754
240.248323,236,1052.398742
40.937438,1000,1053.819011
279.579851,277,1053.984182
269.258578,206,1054.101297
277.993694,239,1055.019936
247.274268,239,1055.162637
275.723732,274,1055.328079
284.959785,242,1055.471681
245.796802,245,1056.464126
268.228879,205,1056.585119
34.872689,167,1056.686568
255.762965,241,1056.823731
233.502969,231,1056.967283
48.34373,185,1057.872787
249.439777,244,1058.016233
226.026715,232,1058.1561
260.531627,278,1058.319985
298.121465,205,1059.339726
276.841968,281,1059.519831
248.348734,212,1059.660632
230.792926,211,1059.790992
274.770276,269,1060.898533
262.689995,239,1061.050749
257.128124,258,1061.210649
293.21997,222,1061.347159
265.239904,249,1061.524722
36.731957,157,1062.454966
265.657455,218,1062.589203
248.46991,250,1062.752436
252.684449,248,1062.910656
267.581457,233,1063.881674
267.255637,235,1064.02118
252.360274,250,1064.174781
257.518799,319,1064.377216
276.516706,290,1065.343668
265.55371,238,1065.499043
270.992764,253,1065.665118
259.489172,227,1065.81469
263.831402,256,1066.822492
271.719121,317,1067.027205
228.759401,226,1067.172414
266.706457,255,1067.337442
91.768735,1000,1068.776896
279.633116,281,1069.774831
251.730407,243,1069.92695
267.840468,220,1070.064195
267.803319,231,1070.21063
274.233532,434,1071.310466
220.743529,228,1071.448149
246.247438,199,1071.573417
247.2364,234,1071.722333
276.720503,212,1072.737333
266.956955,272,1072.914107
252.174315,230,1073.059417
251.829144,211,1073.193987
265.192021,208,1073.32691
281.082958,229,1074.297847
237.1553,206,1074.427524
236.430863,221,1074.573288
251.768384,228,1074.717184
243.190526,281,1075.772817
268.437473,216,1075.904611
127.793884,1000,1077.739844
245.41797,232,1077.893369
273.516418,242,1078.068233
277.871085,248,1078.989579
265.618692,210,1079.133827
278.07599,269,1079.308257
280.463358,226,1079.455019
255.970702,217,1079.587259
34.814842,1000,1081.019106
219.265544,242,1081.963502
271.556408,260,1082.156556
234.474018,229,1082.298514
228.793145,215,1082.427519
72.720235,153,1082.518398
259.961773,215,1083.421633
260.930355,219,1083.553187
265.249029,286,1083.727826
244.93823,207,1083.856251
233.134336,232,1084.786542
240.412649,251,1084.940682
109.223649,1000,1086.358736
247.411165,243,1086.510176
243.476641,232,1086.646928
241.865791,212,1086.773682
263.418229,218,1087.675289
262.948188,212,1087.811963
233.499577,251,1087.970101
260.487557,205,1088.09551
254.881393,239,1089.038972
246.078634,278,1089.217393
280.974159,208,1089.344085
257.866427,226,1089.484274
243.70195,228,1090.407694
232.424738,226,1090.555508
249.051304,259,1090.714558
224.231321,230,1090.855415
275.195843,309,1091.809981
258.598054,228,1091.949075
249.822116,223,1092.083818
248.543839,282,1092.262836
259.163334,230,1092.406642
235.107988,236,1093.329178
273.834277,199,1093.44687
277.514609,299,1093.623925
246.842306,211,1093.760696
-28.252396,1000,1095.177604
253.190051,207,1096.191515
255.797631,237,1096.34378
278.18686,253,1096.501303
277.001155,227,1096.641184
225.785423,241,1096.797094
265.21958,208,1097.738847
282.727206,263,1097.956882
288.465984,229,1098.231679
242.789942,219,1098.485653
238.274005,235,1099.548334
270.897152,267,1099.748542
254.867086,202,1099.880968
267.759307,221,1100.027727
276.895827,254,1101.279236
273.965663,220,1101.42629
273.865312,244,1101.584876
68.763042,1000,1103.107204
232.619248,236,1103.257983
251.353051,233,1103.410194
254.020846,242,1104.387164
260.367149,209,1104.528016
233.297082,243,1104.678536
235.899563,247,1104.832939
250.726701,213,1105.807314
251.065488,209,1105.946473
255.031803,210,1106.082141
276.108377,362,1106.313012
270.43695,299,1107.285054
273.125685,240,1107.45875
280.724131,304,1107.664069
16.721118,208,1107.803965
256.2805,261,1108.734051
288.074029,241,1108.885848
248.134386,270,1109.070112
267.707551,236,1109.228233
251.76839,220,1110.232663
219.188359,229,1110.390071
237.6565,220,1110.537161
272.863108,242,1110.696252
240.657836,230,1110.851728
298.581975,264,1111.87856
278.804928,242,1112.049297
223.257652,235,1112.202078
279.808993,242,1112.396046
260.63324,214,1113.327626
261.501525,203,1113.455796
265.59174,217,1113.594742
288.7924,301,1113.784769
259.934625,229,1114.782451
232.118336,235,1114.930902
256.989519,211,1115.069413
278.104986,228,1115.219926
276.248845,218,1115.363536
236.905548,216,1116.315336
264.110684,281,1116.490426
264.304717,224,1116.635772
237.214424,234,1116.78356
61.342339,1000,1118.233432
259.930359,214,1119.184741
276.125104,271,1119.354835
78.845736,1000,1120.765276
281.623424,212,1120.903921
33.721452,1000,1122.409839
272.092553,205,1122.541383
283.350461,288,1122.726564
226.891806,236,1123.679674
256.116458,219,1123.808459
261.884916,257,1123.967683
280.419636,253,1124.130613
261.220539,203,1125.0399
286.054704,246,1125.189116
282.032577,230,1125.334233
231.918021,214,1125.470354
297.942526,232,1125.611527
-56.714875,1000,1127.088256
271.745423,230,1128.195125
227.335598,316,1128.392731
282.703912,217,1128.521355
225.056258,223,1128.657276
285.100024,214,1129.701033
251.316739,232,1129.854029
83.620284,1000,1131.534784
277.06148,269,1131.70828
267.884107,338,1131.912984
274.244007,291,1133.112421
250.768127,262,1133.28133
245.731986,213,1133.419467
254.572285,225,1133.576203
228.071075,226,1134.549876
273.997649,246,1134.708228
264.579678,256,1134.879732
246.650665,212,1135.018438
264.075424,227,1136.046197
270.4616,219,1136.186483
256.930086,243,1136.359124
283.93994,256,1136.528623
253.553686,250,1136.695054
256.88188,247,1137.780041
260.446582,206,1137.933483
271.386655,274,1138.206655
250.647004,207,1138.364034
251.066748,211,1139.630451
290.482727,225,1139.796237
241.494765,236,1139.975193
297.650281,254,1140.179121
282.038426,246,1141.247033
267.11073,194,1141.391111
260.800918,224,1141.563352
204.063004,225,1141.735465
272.059559,264,1141.960074
253.053285,212,1143.095165
236.178546,234,1143.266272
254.635034,214,1143.426286
281.94281,272,1143.624801
240.307537,235,1144.716149
240.054065,230,1144.883849
-31.190933,1000,1146.553581
240.139128,207,1146.703688
267.686762,259,1146.896372
264.779779,221,1147.055962
231.958802,238,1148.169739
266.694742,249,1148.356472
284.97566,219,1148.515399
245.490177,222,1148.678885
248.563186,235,1149.766315
274.916715,205,1149.920444
248.387366,228,1150.085665
264.40662,237,1150.266423
224.604125,224,1150.427888
268.103203,209,1151.519591
279.083234,233,1151.691445
262.815849,238,1151.87532
243.604737,224,1152.051376
279.695772,262,1153.129785
250.555705,231,1153.28948
289.756459,190,1153.431461
273.274216,223,1153.599728
269.664629,234,1153.771955
278.334403,308,1154.892397
269.172819,248,1155.081481
255.704052,263,1155.278074
272.865536,240,1155.446844
263.00829,213,1156.663147
259.286017,221,1156.815576
263.092796,206,1156.957166
237.968381,231,1157.12238
267.548314,233,1158.177971
256.301539,254,1158.349809
262.46654,226,1158.504141
-38.82516,1000,1160.113411
247.71392,232,1160.260292
251.827853,229,1160.415497
244.239776,218,1161.437077
272.173657,289,1161.622374
4.598475,1000,1163.057037
233.301478,228,1163.201143
253.257127,213,1163.334097
268.442086,223,1164.30157
281.680108,196,1164.421454
248.373608,223,1164.561926
229.500886,224,1164.702979
259.351556,236,1164.850249
249.580306,230,1165.806516
219.634988,209,1165.937981
267.92304,198,1166.063943
277.767049,211,1166.198548
240.463402,222,1166.338254
235.533777,253,1167.329537
236.626591,215,1167.475307
228.677352,208,1167.613531
253.396316,210,1167.759766
249.061623,194,1168.652858
234.837243,226,1168.792701
264.388809,242,1168.94831
212.089192,960,1170.53422
24.955873,150,1170.63237
261.545702,195,1170.757823
256.496987,228,1170.911822
260.990753,209,1171.959386
257.03219,241,1172.125465
286.60331,211,1172.29556
274.59233,238,1172.451338
289.838423,220,1173.431965
257.999566,206,1173.560752
236.313538,233,1173.713164
255.166881,201,1173.846199
255.684167,234,1173.988726
250.228725,202,1174.899669
277.429734,248,1175.054673
268.940684,256,1175.216624
272.524896,229,1175.368343
288.35381,289,1176.34901
297.823221,255,1176.515974
264.020992,198,1176.648242
271.457711,284,1176.835595
231.036295,235,1177.824538
225.167378,215,1177.967465
242.836317,199,1178.099175
269.547452,242,1178.254168
261.964216,244,1178.412788
264.973069,262,1179.466678
261.657984,248,1179.629838
246.629505,227,1179.784318
250.930953,205,1179.913672
204.169897,247,1181.18687
294.859765,233,1181.340917
273.167217,281,1181.52882
241.41457,232,1181.673829
267.32543,205,1182.8376
261.829686,240,1182.991611
266.073404,194,1183.122436
243.006197,234,1183.276405
255.114394,246,1183.437226
232.468225,231,1184.416855
289.990095,215,1184.563404
58.818025,211,1184.700538
243.678706,205,1184.840811
272.4862,253,1185.823378
276.08996,228,1185.984061
274.140679,271,1186.169143
237.960255,217,1186.316392
242.025687,224,1186.462259
264.177534,203,1187.429608
252.511492,222,1187.580195
284.387838,248,1187.758109
253.739638,219,1187.90824
268.983418,242,1188.925403
266.165842,249,1189.091015
225.470401,273,1189.287151
266.128305,282,1189.471747
261.106832,245,1190.522369
243.415986,199,1190.648583
260.218098,207,1190.78907
245.190876,260,1190.969014
247.259034,196,1191.101415
253.047857,226,1192.092524
259.6492,206,1192.228412
100.116511,523,1192.600987
254.254049,228,1193.715665
258.675997,228,1193.873464
268.558914,270,1194.055127
250.848273,214,1194.187618
260.444436,201,1194.316701
267.992932,242,1195.341024
285.342677,203,1195.471252
258.798128,224,1195.626565
234.562399,222,1195.771704
223.340673,232,1197.030375
252.795413,234,1197.196026
241.254143,233,1197.379881
266.629643,231,1197.540002
257.356759,273,1197.745824
249.693809,220,1198.892745
268.143074,230,1199.042815
230.461221,217,1199.17474
236.879957,203,1199.319524
263.700081,252,1200.310854
234.958621,210,1200.437641
277.265327,283,1200.626413
259.776989,248,1200.786585
266.208146,229,1201.778124
232.494114,217,1201.941046
291.741883,222,1202.092177
237.878198,223,1202.258545
222.922884,228,1202.405229
274.212162,213,1203.316428
236.419451,226,1203.45415
288.411636,259,1203.610778
273.179872,221,1203.747683
239.084784,219,1204.687759
286.401011,204,1204.813657
233.635086,231,1204.955726
253.740222,205,1205.084424
226.144911,209,1205.210566
265.044681,232,1206.173597
288.738681,205,1206.310509
286.374206,261,1206.468809
269.84471,227,1206.606381
250.069048,242,1206.756346
238.251261,218,1207.659695
253.343743,215,1207.796665
246.189796,216,1207.920285
274.339597,237,1208.075817
302.09302,263,1209.138652
268.928721,220,1209.274684
252.93824,251,1209.430618
284.747651,297,1209.620187
268.028103,272,1210.639791
260.221884,230,1210.782058
250.782615,223,1210.915777
289.089574,248,1211.073571
258.42877,233,1212.003336
279.320029,244,1212.169708
243.767978,237,1212.325896
231.803682,228,1212.468789
246.071723,209,1212.598378
243.073005,233,1213.866123
282.914901,224,1214.013119
279.617372,229,1214.164399
278.126196,209,1214.303753
282.798202,232,1215.550747
230.829174,216,1215.685765
249.194904,236,1215.839202
284.683545,270,1216.016056
273.60137,281,1217.042059
261.99733,241,1217.194351
232.453542,218,1217.334063
245.181923,226,1217.474175
277.145328,271,1217.650208
252.129811,229,1218.653531
275.547983,255,1218.810502
253.794174,203,1218.94009
269.113469,239,1219.092506
275.659535,227,1220.017097
225.442236,225,1220.165034
265.416329,198,1220.293708
231.895683,219,1220.431523
254.351505,257,1220.595933
241.25049,220,1221.57849
274.080498,252,1221.746077
265.247753,247,1221.909095
252.558687,222,1222.055425
283.39404,211,1222.998796
293.614731,276,1223.176891
260.631594,253,1223.339783
245.974008,253,1223.507562
239.400535,221,1224.567824
240.990933,231,1224.729238
252.638258,223,1224.879575
238.378043,242,1225.050979
271.075004,243,1225.215248
250.627905,234,1226.505135
266.13126,248,1226.679134
256.363227,220,1226.82519
279.366329,237,1226.994223
289.266701,221,1228.241878
229.936198,214,1228.39041
248.077087,276,1228.574408
235.615995,221,1228.718363
262.604793,203,1228.846666
255.72614,231,1229.879006
243.777187,264,1230.053124
242.117707,254,1230.225838
280.373601,272,1230.412502
297.507829,255,1231.401762
264.83098,245,1231.559237
263.013654,252,1231.717335
272.50949,242,1231.884748
264.41829,258,1232.847588
249.92537,230,1232.993021
247.941705,259,1233.149569
270.250349,207,1233.276799
273.945639,245,1234.176665
221.051186,249,1234.325517
247.412747,231,1234.461288
249.141697,205,1234.585489
256.78596,224,1235.520616
246.148157,233,1235.656075
255.117494,233,1235.810184
286.643106,273,1235.995213
274.932792,233,1236.143578
264.338272,236,1237.029524
281.616406,251,1237.181572
269.207192,251,1237.327142
252.712575,229,1237.468464
129.823034,1000,1238.789419
240.476743,243,1239.666601
267.073024,226,1239.799799
259.789608,226,1239.92875
166.929375,961,1241.351369
255.497022,241,1241.619201
297.13351,259,1241.929691
48.12981,215,1243.171932
284.649866,231,1243.310168
248.454113,239,1243.458937
255.995106,221,1243.596465
288.065703,236,1244.539039
261.481621,249,1244.691315
286.46984,230,1244.828367
249.06309,221,1244.967222
238.514151,240,1245.876002
250.587659,242,1246.020234
277.781974,235,1246.155171
225.518173,211,1246.279379
273.557539,241,1246.423016
253.07537,238,1247.337568
259.310489,244,1247.483669
250.100104,239,1247.634529
282.736447,270,1247.825185
268.969304,263,1248.76508
272.348875,232,1248.906213
299.716417,267,1249.06339
231.397761,224,1249.209446
244.851911,230,1250.181538
255.954965,246,1250.3301
243.617674,285,1250.514497
267.099185,238,1250.659988
219.132729,219,1251.571009
277.601976,265,1251.734653
280.00871,222,1251.881839
268.159539,216,1252.017268
237.831848,239,1252.166236
279.109032,220,1253.144469
263.440264,204,1253.267331
245.453655,219,1253.409507
269.928587,222,1253.558709
258.897793,240,1254.495284
258.027238,262,1254.66456
274.290606,201,1254.78863
288.479836,271,1254.963256
48.871657,1000,1256.429317
252.827799,227,1256.577373
246.634306,320,1257.635129
235.3263,239,1257.815089
247.355824,251,1257.984567
274.604191,255,1258.941064
247.730189,232,1259.09522
296.590761,243,1259.273872
269.576217,266,1259.451538
270.792864,213,1259.601196
278.289575,235,1260.607323
237.870542,254,1260.777254
281.562977,269,1260.959739
254.304992,271,1261.149684
237.505687,239,1262.181955
247.340208,248,1262.356608
280.661849,253,1262.529263
254.674211,223,1262.66835
276.717024,245,1263.593645
281.774005,263,1263.766747
240.701485,246,1263.916071
246.023522,232,1264.064478
229.752771,226,1264.982582
262.906836,256,1265.144195
101.813613,1000,1266.552953
270.547594,224,1266.687626
234.726439,222,1266.825479
271.759881,242,1266.971858
283.298495,227,1267.931529
279.493748,237,1268.079071
251.599329,238,1268.22561
