#{"t_start": 1762458577.333108, "env_id": "LunarLander-v3"}
r,l,t
287.385363,209,1197.906153
290.003661,143,1197.985654
266.386365,180,1198.099388
251.892077,183,1198.974511
266.363321,185,1199.087452
306.939492,184,1199.199992
285.287619,193,1199.318113
294.875003,164,1199.416881
300.830507,242,1200.342412
271.692868,196,1200.45697
304.974476,210,1200.581094
273.90814,199,1200.697066
286.528614,152,1200.789434
259.537124,155,1200.891004
262.188374,180,1201.769987
143.731179,1000,1203.184583
309.37813,228,1203.314635
284.362584,187,1203.42823
298.137481,221,1203.556274
293.771751,213,1203.681625
309.529008,242,1204.687803
262.923686,157,1204.782208
280.078078,205,1204.900962
34.896392,134,1204.979108
269.678966,200,1205.098124
307.350321,207,1206.152222
278.37296,215,1206.285826
279.418126,148,1206.379133
298.172688,190,1206.488134
64.842882,172,1206.725245
278.704157,227,1206.92458
316.543343,225,1208.210134
278.473703,182,1208.327362
255.406243,193,1208.457274
276.426842,185,1208.569376
287.810437,161,1208.672391
257.629534,188,1209.607287
269.274899,161,1209.706178
280.553921,345,1209.917053
193.432614,1000,1211.260036
302.825647,198,1211.375923
305.796891,205,1211.495546
286.078637,173,1212.381542
271.519852,175,1212.477671
279.664578,197,1212.595485
305.975344,196,1212.716531
292.845341,275,1212.869874
278.789296,205,1213.771605
303.04286,200,1213.888014
317.224807,188,1213.999655
281.510529,196,1214.112875
286.935709,216,1214.240169
306.389189,200,1215.197897
312.857026,237,1215.341324
285.929767,159,1215.438145
277.474551,197,1215.549102
302.299858,214,1215.675342
276.172418,193,1216.647233
-60.39956,827,1217.141844
305.954554,247,1218.083901
262.658918,158,1218.177751
273.717995,191,1218.288861
298.394784,211,1218.412381
283.88365,211,1218.540633
317.493385,252,1219.455479
292.768213,214,1219.581914
30.956431,136,1219.657965
268.662782,191,1219.774837
244.739808,169,1219.867947
287.64043,293,1220.868704
303.518725,215,1220.997139
121.665537,1000,1222.379805
267.597263,184,1222.506287
277.42069,201,1222.623425
296.393454,311,1223.666573
269.993784,168,1223.765458
280.059573,202,1223.887755
285.021206,195,1223.998695
254.615358,172,1224.106844
32.503484,133,1224.185203
299.170975,208,1225.214133
264.678096,160,1225.320558
286.172951,188,1225.441434
282.563666,202,1225.570869
276.486635,152,1225.659856
58.497207,115,1225.723364
305.354831,200,1226.64975
291.731764,217,1226.774897
313.470214,214,1226.890842
290.06693,207,1227.016874
297.396376,212,1227.225442
303.807746,181,1228.171833
313.326951,242,1228.315727
60.062052,165,1228.414248
318.563366,236,1228.558643
296.34489,169,1228.663149
165.723861,1000,1230.230778
287.764206,179,1230.367321
275.830929,160,1231.368096
278.098269,223,1231.514696
287.464742,235,1231.67053
286.711008,215,1231.823098
292.317542,200,1232.961384
255.97231,190,1233.076438
272.017468,243,1233.225663
286.505725,257,1233.386473
301.170463,387,1234.541528
267.309899,240,1234.679769
298.03621,218,1234.807727
283.414451,195,1234.92224
243.869137,176,1235.033259
287.868736,244,1235.971191
281.326959,208,1236.096115
313.601316,215,1236.220713
10.060744,116,1236.290168
249.241146,175,1236.39384
249.195599,173,1236.503428
278.794285,205,1237.476332
264.234466,354,1237.692671
276.257733,256,1237.842964
286.545473,205,1237.963694
256.94225,191,1238.839363
235.082589,185,1238.944584
298.93602,243,1239.092642
264.681051,213,1239.217173
271.027232,183,1239.324078
271.485946,204,1240.239153
291.242949,213,1240.367311
290.640822,153,1240.457876
293.175633,141,1240.547571
234.609611,200,1240.664683
264.291031,173,1241.571582
314.682806,212,1241.692312
274.890424,157,1241.779653
251.12915,164,1241.878045
259.98528,150,1241.96904
307.232476,212,1242.092626
305.105975,166,1242.981786
313.015083,200,1243.1019
277.648937,228,1243.237054
249.603126,173,1243.332533
302.026484,224,1243.462336
315.67916,197,1244.430693
286.332891,200,1244.543677
275.19654,149,1244.638201
275.97374,218,1244.764521
260.893205,200,1244.888276
283.049872,198,1244.997161
274.491616,182,1246.028437
259.721718,176,1246.136628
14.73579,113,1246.218237
178.588069,1000,1248.188074
64.861591,157,1248.277549
56.925841,153,1248.378231
289.764472,226,1248.520021
294.422921,179,1249.469242
296.702036,223,1249.597515
247.0052,196,1249.720994
291.699715,216,1249.843045
253.722031,239,1249.996095
147.403381,1000,1251.389806
250.190785,173,1252.275114
265.544573,258,1252.438922
255.522635,177,1252.553843
138.762285,1000,1253.965396
27.828545,128,1254.036036
300.607575,261,1254.205217
248.004692,193,1255.113278
285.37703,211,1255.24537
277.662403,213,1255.367369
49.362248,127,1255.446273
299.734799,212,1255.569719
261.053783,176,1256.536348
259.739877,164,1256.634552
144.128868,1000,1258.063593
289.429557,189,1258.169702
83.750702,165,1258.265255
278.449989,266,1258.418162
271.482424,184,1258.528929
275.954991,163,1259.437366
279.52701,191,1259.552918
288.113732,210,1259.673139
316.709364,190,1259.783657
266.355754,163,1259.8828
202.19946,489,1261.006808
311.40023,208,1261.129668
265.102617,168,1261.228261
37.519064,94,1261.281707
313.996444,213,1261.406775
290.74215,202,1262.300086
231.048523,172,1262.39708
268.948816,176,1262.507973
282.542936,222,1262.633068
309.160593,211,1262.770757
288.321123,189,1263.656133
271.503609,183,1263.7702
261.267691,185,1263.882819
271.867425,191,1263.991346
273.022668,151,1264.078015
255.660691,170,1264.17847
299.867639,238,1265.138178
286.62268,216,1265.2636
281.311496,204,1265.379187
301.073068,189,1265.496456
296.866208,206,1266.389451
292.934111,165,1266.48723
268.718079,195,1266.602602
306.083698,237,1266.744129
306.242059,177,1266.84923
285.239296,182,1266.958359
64.996053,147,1267.850893
303.718314,200,1267.970349
259.724935,156,1268.059706
292.318928,212,1268.187416
265.985889,169,1268.289323
300.207878,215,1269.248176
287.429322,177,1269.36295
320.681426,189,1269.47735
172.050772,1000,1271.063216
290.761246,225,1271.196295
300.905077,168,1271.303786
247.979866,158,1271.391324
35.325003,95,1271.450607
47.200308,135,1272.360159
31.738073,134,1272.438616
33.020064,131,1272.520793
55.334538,146,1272.61264
316.697194,242,1272.764922
264.922406,159,1272.86705
277.801062,210,1273.81606
268.502081,177,1273.921398
50.500183,145,1274.012545
265.80173,152,1274.103479
282.328948,202,1274.225227
266.912148,195,1274.333965
258.851489,166,1275.306669
294.194673,200,1275.427015
246.787542,220,1275.562768
32.117319,152,1275.653293
305.611664,202,1275.775475
283.599523,206,1276.831555
25.094995,149,1276.921455
258.904274,189,1277.031597
242.986872,159,1277.12449
280.681008,141,1277.208696
299.819016,210,1277.336847
80.569955,170,1278.253471
320.974811,195,1278.366617
277.399943,218,1278.491494
277.38298,218,1278.622696
292.376692,206,1278.740667
273.812425,223,1279.659829
280.742654,195,1279.777101
299.412265,258,1279.943311
36.271989,129,1280.019244
309.38847,222,1280.161678
168.116733,1000,1281.627101
285.880997,196,1282.552086
311.589604,254,1282.712723
278.532875,209,1282.834512
297.550706,207,1282.961209
298.977221,200,1283.079423
167.39266,1000,1284.494835
266.63359,285,1285.52528
274.080312,219,1285.65655
262.342616,220,1285.789969
62.542154,167,1285.894282
299.6278,196,1286.01194
307.559894,241,1287.321743
246.890943,188,1287.495732
300.773725,256,1287.669784
272.530982,193,1287.782232
75.644784,154,1287.87434
297.827797,206,1288.852141
288.492551,164,1288.957748
291.832011,204,1289.075393
304.894794,252,1289.218959
284.641499,229,1289.353172
274.967139,210,1290.282108
246.590315,174,1290.38669
304.417332,239,1290.5251
263.380432,231,1290.661122
309.882453,253,1291.683167
287.093244,233,1291.825028
278.891439,174,1291.926943
249.191545,165,1292.024627
265.701845,190,1292.132914
248.958059,176,1292.242096
249.925881,174,1293.118484
274.291291,178,1293.231699
291.009141,190,1293.337659
285.006383,239,1293.48016
268.146817,255,1293.630063
266.505521,165,1294.557155
172.65373,1000,1295.965005
294.054346,172,1296.070641
308.051343,257,1296.216497
313.604294,200,1296.33555
265.565436,164,1296.440126
265.292102,460,1297.536003
288.675668,169,1297.638294
251.824307,210,1297.760306
268.773187,207,1297.888774
289.907217,176,1298.786369
261.27388,155,1298.871587
261.813716,174,1298.978236
298.87415,235,1299.119303
267.08217,176,1299.222349
287.24508,184,1300.211943
294.570874,178,1300.314359
290.178692,214,1300.439769
291.199125,334,1300.6412
289.86185,428,1301.919825
312.05442,216,1302.047538
239.997513,186,1302.156437
311.955784,175,1302.258604
310.440586,251,1302.409474
287.040365,181,1303.267084
288.850365,239,1303.413081
268.350799,154,1303.502146
265.879667,188,1303.613644
260.208137,182,1303.722838
315.143014,206,1304.912934
292.182964,168,1305.016136
285.228894,194,1305.130073
277.475154,237,1305.26388
280.785489,191,1305.383719
267.218658,181,1306.289497
288.798365,210,1306.409289
320.971922,265,1306.569591
266.432304,157,1306.659969
278.200789,144,1306.73618
290.803414,191,1306.848563
294.55206,187,1307.741151
286.184607,207,1307.856967
289.151495,327,1308.042105
127.422509,1000,1309.471675
249.032283,177,1309.573344
172.754524,1000,1310.969845
285.950229,253,1311.988719
278.025555,182,1312.097162
296.241761,171,1312.198561
272.797481,188,1312.31598
281.378392,229,1312.472982
290.14832,218,1313.719097
302.15312,219,1313.854626
292.486746,148,1313.941866
292.438493,202,1314.08406
304.390255,176,1314.189283
246.553158,190,1314.305404
253.006388,167,1315.463479
301.850764,257,1315.625917
302.358601,249,1315.765051
29.435335,192,1315.87557
269.131886,144,1315.958968
269.589575,195,1316.901817
268.960026,190,1317.015568
52.503315,101,1317.074827
286.541201,203,1317.200643
285.332583,230,1317.334609
302.201718,202,1317.449044
294.377021,202,1318.358079
275.001079,209,1318.478315
272.57038,150,1318.566811
257.947203,176,1318.670373
293.655974,242,1318.819746
250.381903,167,1319.723534
271.202602,331,1319.952036
28.656985,180,1320.116025
281.854399,266,1320.323344
293.351422,173,1321.250927
290.123321,200,1321.372552
260.346308,199,1321.489536
311.141857,199,1321.60899
288.690034,237,1321.740491
256.137945,172,1322.667285
285.875868,231,1322.808634
245.627963,177,1322.905288
294.910438,260,1323.05903
304.8711,221,1323.193105
268.836761,187,1324.129756
279.427758,159,1324.228073
36.246892,181,1324.328956
146.057411,1000,1325.766494
257.691781,186,1325.872221
289.569596,216,1325.997613
291.20953,219,1326.124906
259.627648,187,1327.026489
296.429957,157,1327.117928
260.056129,155,1327.208584
267.897148,178,1327.318935
297.709617,198,1327.437919
247.991461,166,1328.309872
279.956904,213,1328.448496
274.435878,183,1328.550529
292.410322,166,1328.651916
311.747988,592,1329.84115
288.250395,204,1329.964942
274.937588,161,1330.057091
266.594964,155,1330.146705
307.457224,199,1330.264973
306.115269,187,1331.197971
318.228227,208,1331.326189
285.959529,139,1331.405886
282.946258,154,1331.497925
287.393904,260,1331.654652
